заключаться	<div style="font-size:1.5em; margin-bottom: 0.5em;">заключаться</div>, -ется, -ются <i>несов. (тк. 3 л.)</i> <b><span style="color:#569cd6;font-weight:bold;">មាន</span><span style="color:#4ec9b0;font-weight:bold;">អត្ថន័យ</span>, <span style="color:#c586c0;font-weight:bold;">មាន</span><span style="color:#dcdcaa;font-weight:bold;">សេចក្ដី</span></b>; <b>вопрос заключается в том, что...</b> <b><span style="color:#ce9178;font-weight:bold;">បញ្ហា</span><span style="color:#569cd6;font-weight:bold;">មាន</span><span style="color:#4ec9b0;font-weight:bold;">អត្ថន័យ</span><span style="color:#c586c0;font-weight:bold;">ដូច្នោះ</span> <span style="color:#dcdcaa;font-weight:bold;">គឺថា</span>...</b>; <b>дело заключается в следующем...</b> <b><span style="color:#ce9178;font-weight:bold;">កិច្ចការ</span><span style="color:#569cd6;font-weight:bold;">មាន</span><span style="color:#4ec9b0;font-weight:bold;">សេចក្ដី</span><span style="color:#c586c0;font-weight:bold;">តទៅ</span>...</b>
заключить	<div style="font-size:1.5em; margin-bottom: 0.5em;">заключить</div><i>см.</i> <b>заключать</b>
закон	<div style="font-size:1.5em; margin-bottom: 0.5em;">закон</div>, -а <i>м</i> 1. <b><span style="color:#569cd6;font-weight:bold;">ច្បាប់</span>, <span style="color:#4ec9b0;font-weight:bold;">ធម្មភាព</span>, <span style="color:#c586c0;font-weight:bold;">អាថ៌កំបាំង</span><span style="color:#dcdcaa;font-weight:bold;">ធម្មជាតិ</span></b>; <b>законы природы</b> <b><span style="color:#ce9178;font-weight:bold;">ច្បាប់ធម្មជាតិ</span></b>; <b>открыть закон</b> <b><span style="color:#569cd6;font-weight:bold;">រកឃើញ</span><span style="color:#4ec9b0;font-weight:bold;">អាថ៌កំបាំង</span><span style="color:#c586c0;font-weight:bold;">ធម្មជាតិ</span></b> 2. <i>юр.</i> <b><span style="color:#dcdcaa;font-weight:bold;">ច្បាប់</span>, <span style="color:#ce9178;font-weight:bold;">នីតិ</span><span style="color:#569cd6;font-weight:bold;">ច្បាប់</span></b>; <b>нарушать закон</b> <b><span style="color:#4ec9b0;font-weight:bold;">រំលោភច្បាប់</span>, <span style="color:#c586c0;font-weight:bold;">ប្រព្រឹត្ត</span><span style="color:#dcdcaa;font-weight:bold;">ខុសច្បាប់</span></b>; <b>принять закон</b> <b><span style="color:#ce9178;font-weight:bold;">អនុម័ត</span><span style="color:#569cd6;font-weight:bold;">ច្បាប់</span></b>; <b>конституция - основной закон государства</b> <b><span style="color:#4ec9b0;font-weight:bold;">រដ្ឋ</span> <span style="color:#c586c0;font-weight:bold;">ធម្មនុញ្ញ</span> <span style="color:#dcdcaa;font-weight:bold;">ជា</span> <span style="color:#ce9178;font-weight:bold;">ច្បាប់</span> <span style="color:#569cd6;font-weight:bold;">ដ៏</span> <span style="color:#4ec9b0;font-weight:bold;">សំខាន់</span> <span style="color:#c586c0;font-weight:bold;">របស់</span> <span style="color:#dcdcaa;font-weight:bold;">រដ្ឋ</span></b>; <b>по закону</b> <b><span style="color:#ce9178;font-weight:bold;">តាមច្បាប់</span>, <span style="color:#569cd6;font-weight:bold;">តាមផ្លូវច្បាប់</span></b>
закончить	<div style="font-size:1.5em; margin-bottom: 0.5em;">закончить</div>, -у, -ишь, -ат <i>сов.</i> <b><span style="color:#569cd6;font-weight:bold;">បង្ហើយ</span>, <span style="color:#4ec9b0;font-weight:bold;">បញ្ចប់</span></b>; <b>закончить учёбу</b> <b><span style="color:#c586c0;font-weight:bold;">បញ្ចប់</span><span style="color:#dcdcaa;font-weight:bold;">ការសិក្សា</span></b>; <b>закончить работу вовремя</b> <b><span style="color:#ce9178;font-weight:bold;">បង្ហើយការ</span><span style="color:#569cd6;font-weight:bold;">ងារ</span><span style="color:#4ec9b0;font-weight:bold;">ទាន់ពេល</span><span style="color:#c586c0;font-weight:bold;">វេលា</span></b>
закричать	<div style="font-size:1.5em; margin-bottom: 0.5em;">закричать</div>, -у, -ишь, -ат <i>сов.</i> <b><span style="color:#569cd6;font-weight:bold;">ស្រែក</span></b>; <b>закричать от боли</b> <b><span style="color:#4ec9b0;font-weight:bold;">ស្រែក</span><span style="color:#c586c0;font-weight:bold;">ឈឺ</span></b>; <b>закричать во весь голос</b> <b><span style="color:#dcdcaa;font-weight:bold;">ស្រែក</span><span style="color:#ce9178;font-weight:bold;">ពេញ</span><span style="color:#569cd6;font-weight:bold;">បំពង់ក</span></b>
закрывать	<div style="font-size:1.5em; margin-bottom: 0.5em;">закрывать</div>, -ю, -ешь, -ют <i>несов.</i>; <b>закры|ть</b>, <b>закро|ю</b>, -ешь, -ют <i>сов.</i> 1. <b><span style="color:#569cd6;font-weight:bold;">បិទ</span>, <span style="color:#4ec9b0;font-weight:bold;">រាំង</span></b>; <b>закрыть окно</b> <b><span style="color:#c586c0;font-weight:bold;">បិទ</span><span style="color:#dcdcaa;font-weight:bold;">បង្អួច</span></b>; <b>закрывать дверь на замок</b> <b><span style="color:#ce9178;font-weight:bold;">បិទទ្វារ</span><span style="color:#569cd6;font-weight:bold;">ចាក់សោ</span></b>; <b>вход закрыт</b> <b><span style="color:#4ec9b0;font-weight:bold;">ច្រក</span><span style="color:#c586c0;font-weight:bold;">បិទ</span>, <span style="color:#dcdcaa;font-weight:bold;">ច្រក</span><span style="color:#ce9178;font-weight:bold;">រាំង</span></b> 2. <i>(накрывать)</i> <b><span style="color:#569cd6;font-weight:bold;">បិទ</span>, <span style="color:#4ec9b0;font-weight:bold;">គ្រប</span>, <span style="color:#c586c0;font-weight:bold;">ដណ្ដប់</span></b>; <b>закрыть кастрюлю крышкой</b> <b><span style="color:#dcdcaa;font-weight:bold;">គ្រប</span><span style="color:#ce9178;font-weight:bold;">ឆ្នាំង</span><span style="color:#569cd6;font-weight:bold;">នឹង</span><span style="color:#4ec9b0;font-weight:bold;">គំរប</span></b>; <b>закрывать ребёнка одеялом</b> <b><span style="color:#c586c0;font-weight:bold;">ដណ្ដប់</span><span style="color:#dcdcaa;font-weight:bold;">ទារក</span><span style="color:#ce9178;font-weight:bold;">នឹង</span><span style="color:#569cd6;font-weight:bold;">ភួយ</span></b>; <b>закрыть лицо руками</b> <b><span style="color:#4ec9b0;font-weight:bold;">យកដៃ</span><span style="color:#c586c0;font-weight:bold;">បិទមុខ</span></b> 3. <i>(складывать, смыкать)</i> <b><span style="color:#dcdcaa;font-weight:bold;">បិទ</span></b>; <b>закрывать книгу</b> <b><span style="color:#ce9178;font-weight:bold;">បិទ</span> <span style="color:#569cd6;font-weight:bold;">សៀវភៅ</span></b>; <b>закрыть зонт</b> <b><span style="color:#4ec9b0;font-weight:bold;">បិទ</span><span style="color:#c586c0;font-weight:bold;">ឆត្រ</span></b>; <b>закрывать глаза</b> <b><span style="color:#dcdcaa;font-weight:bold;">បិទ</span><span style="color:#ce9178;font-weight:bold;">ភ្នែក</span></b>; <b>закрыть рот</b> <b><span style="color:#569cd6;font-weight:bold;">បិទមាត់</span></b> 4. <i>(учреждение, заседание)</i> <b><span style="color:#4ec9b0;font-weight:bold;">បិទ</span></b>; <b>закрыть магазин на обед</b> <b><span style="color:#c586c0;font-weight:bold;">បិទ</span><span style="color:#dcdcaa;font-weight:bold;">ហាង</span><span style="color:#ce9178;font-weight:bold;">លក់ទំនិញ</span> <span style="color:#569cd6;font-weight:bold;">នៅ</span> <span style="color:#4ec9b0;font-weight:bold;">ពេលបាយ</span><span style="color:#c586c0;font-weight:bold;">ថ្ងៃត្រង់</span></b>; <b>закрывать собрание</b> <b><span style="color:#dcdcaa;font-weight:bold;">បិទ</span><span style="color:#ce9178;font-weight:bold;">សម័យប្រជុំ</span></b> ◇ <b>закрывать глаза на что-л.</b> <b><span style="color:#569cd6;font-weight:bold;">បិទ</span><span style="color:#4ec9b0;font-weight:bold;">ភ្នែក</span><span style="color:#c586c0;font-weight:bold;">ធ្វើ</span><span style="color:#dcdcaa;font-weight:bold;">មិនឃើញ</span></b>
закрытый	<div style="font-size:1.5em; margin-bottom: 0.5em;">закрытый</div>, -ая, -ое, -ые; закрыт, -а, -о, -ы 1. <b><span style="color:#569cd6;font-weight:bold;">បិទ</span></b>; <b>закрытая книга</b> <b><span style="color:#4ec9b0;font-weight:bold;">សៀវភៅ</span> <span style="color:#c586c0;font-weight:bold;">បិទ</span></b>; <b>закрытое окно</b> <b><span style="color:#dcdcaa;font-weight:bold;">បង្អួច</span><span style="color:#ce9178;font-weight:bold;">បិទ</span></b> 2. <i>(о магазине, выставке и т. п.)</i> <b><span style="color:#569cd6;font-weight:bold;">បិទ</span>, <span style="color:#4ec9b0;font-weight:bold;">បិទទ្វារ</span></b>; <b>магазин уже закрыт</b> <b><span style="color:#c586c0;font-weight:bold;">ហាង</span><span style="color:#dcdcaa;font-weight:bold;">លក់ទំនិញ</span><span style="color:#ce9178;font-weight:bold;">បិទ</span><span style="color:#569cd6;font-weight:bold;">ហើយ</span></b> 3. <b><span style="color:#4ec9b0;font-weight:bold;">សម្ងាត់</span></b>; <b>закрытое собрание</b> <b><span style="color:#c586c0;font-weight:bold;">សម័យប្រជុំ</span><span style="color:#dcdcaa;font-weight:bold;">សម្ងាត់</span></b> ◇ <b>в закрытом помещении</b> <b><span style="color:#ce9178;font-weight:bold;">អាគារ</span><span style="color:#569cd6;font-weight:bold;">បិទបាំង</span><span style="color:#4ec9b0;font-weight:bold;">ជុំវិញ</span></b>
закрыть	<div style="font-size:1.5em; margin-bottom: 0.5em;">закрыть</div><i>см.</i> <b>закрывать</b>
закурить	<div style="font-size:1.5em; margin-bottom: 0.5em;">закурить</div>, -ю, <b>закур|ишь</b>, -ят <i>сов.</i> <b><span style="color:#569cd6;font-weight:bold;">ជក់</span>, <span style="color:#4ec9b0;font-weight:bold;">ហូប</span><span style="color:#c586c0;font-weight:bold;">បារី</span></b>; <b>закурить сигарету</b> <b><span style="color:#dcdcaa;font-weight:bold;">ជក់បារី</span><span style="color:#ce9178;font-weight:bold;">បន្តិច</span></b>; <b>разрешите закурить</b> <b><span style="color:#569cd6;font-weight:bold;">ហូប</span><span style="color:#4ec9b0;font-weight:bold;">បារី</span> <span style="color:#c586c0;font-weight:bold;">បន្តិច</span> <span style="color:#dcdcaa;font-weight:bold;">បាន</span> <span style="color:#ce9178;font-weight:bold;">ទេ</span></b>
зал	<div style="font-size:1.5em; margin-bottom: 0.5em;">зал</div>, зала <i>м</i> <b><span style="color:#569cd6;font-weight:bold;">សាល</span></b>; <b>спортивный зал</b> <b><span style="color:#4ec9b0;font-weight:bold;">សាល</span><span style="color:#c586c0;font-weight:bold;">កីឡា</span>, <span style="color:#dcdcaa;font-weight:bold;">សាល</span><span style="color:#ce9178;font-weight:bold;">ហាត់</span><span style="color:#569cd6;font-weight:bold;">កីឡា</span></b>; <b>читальный зал</b> <b><span style="color:#4ec9b0;font-weight:bold;">សាលអាន</span> (<span style="color:#c586c0;font-weight:bold;">នៃ</span><span style="color:#dcdcaa;font-weight:bold;">បណ្ណាល័យ</span>)</b>; <b>зал заседаний</b> <b><span style="color:#ce9178;font-weight:bold;">សាល</span><span style="color:#569cd6;font-weight:bold;">ប្រជុំ</span></b>; <b>зал ожидания на вокзале</b> <b><span style="color:#4ec9b0;font-weight:bold;">សាលរង់ចាំ</span> <span style="color:#c586c0;font-weight:bold;">នៅ</span> <span style="color:#dcdcaa;font-weight:bold;">ស្ថានីយ</span><span style="color:#ce9178;font-weight:bold;">រថភ្លើង</span></b>
заменить	<div style="font-size:1.5em; margin-bottom: 0.5em;">заменить</div><i>см.</i> <b>заменять</b>
заменять	<div style="font-size:1.5em; margin-bottom: 0.5em;">заменять</div>, -ю, -ешь, -ют <i>несов.</i>; <b>замен|ить</b>, -ю, <b>замен|ишь</b>, -ят <i>сов.</i> 1. <b><span style="color:#569cd6;font-weight:bold;">ផ្លាស់</span></b>; <b>заменить перегоревшую лампочку</b> <b><span style="color:#4ec9b0;font-weight:bold;">ផ្លាស់</span><span style="color:#c586c0;font-weight:bold;">អំពូល</span><span style="color:#dcdcaa;font-weight:bold;">ចង្កៀង</span><span style="color:#ce9178;font-weight:bold;">ដែល</span><span style="color:#569cd6;font-weight:bold;">ឆេះ</span><span style="color:#4ec9b0;font-weight:bold;">ខូច</span></b> 2. <i>(замещать)</i> <b><span style="color:#c586c0;font-weight:bold;">ជំនួស</span></b>; <b>сегодня</b>
